,title,author,url,category,id
1479,Rider-Waite-Smith Tarot Deck Copyright FAQ,none provided,https://sacred-texts.com/tarot/faq.htm,Tarot,
1480,Tarot Card Cross-reference,none provided,https://sacred-texts.com/tarot/xr/index.htm,Tarot,t/xr
1481,Tarot Card Comparison,none provided,https://sacred-texts.com/tarot/tcc/index.htm,Tarot,t/tcc
1482,Isis Unveiled,Helena P. Blavatsky,https://sacred-texts.com/the/iu/index.htm,Theosophy,iu
1483,The Secret Doctrine,Helena P. Blavatsky,https://sacred-texts.com/the/sd/index.htm,Theosophy,sd
1484,Clairvoyance,Charles Webster Leadbeater,https://sacred-texts.com/psi/clrv/index.htm,Theosophy,clrv
1485,A Textbook of Theosophy,C.W. Leadbeater,https://sacred-texts.com/the/tot/index.htm,Theosophy,tot
1486,Theosophy,Rudolf Steiner,https://sacred-texts.com/eso/theo/index.htm,Theosophy,theo
1487,The Stories of the Months and Days,Reginald C. Couzens,https://sacred-texts.com/time/smd/index.htm,Time,/smd
1488,Christmas in Ritual and Tradition,Clement A. Miles,https://sacred-texts.com/time/crt/index.htm,Time,/crt
1489,Fifty Christmas Poems for Children,Florence B. Hyett,https://sacred-texts.com/time/50x/index.htm,Time,/50x
1490,Sacred Texts Timeline,John Bruno Hare,https://sacred-texts.com/time/timeline.htm,Time,/ti
1491,Timeline: Origin of Major Religions,John Bruno Hare,https://sacred-texts.com/time/origtime.htm,Time,/or
1492,Beowulf [Modern English],none provided,https://sacred-texts.com/neu/beo/index.htm,Tolkien,beo
1493,Beowulf [Anglo Saxon],none provided,https://sacred-texts.com/neu/asbeo.htm,Tolkien,
1494,The Mabinogion,Charlotte Guest,https://sacred-texts.com/neu/celt/mab/index.htm,Tolkien,celt/mab
1495,The Works of Lord Dunsany,"Edward Plunkett, Lord Dunsany",https://sacred-texts.com/neu/dun/index.htm,Tolkien,dun
1496,The Wood Beyond the World,William Morris,https://sacred-texts.com/ring/wbw/index.htm,Tolkien,/wbw
1497,The Worm Ouroboros,E. R. Eddison,https://sacred-texts.com/ring/two/index.htm,Tolkien,/two
1498,From India to the Planet Mars,Théodore Flournoy,https://sacred-texts.com/ufo/ipm/index.htm,UFOs,ipm
1499,The Complete Works of Charles Fort,Charles Fort,https://sacred-texts.com/fort/index.htm,UFOs,
1500,I Remember Lemuria,Richard S. Shaver,https://sacred-texts.com/ufo/irl/index.htm,UFOs,irl
1501,The Flying Saucers Are Real,Donald Keyhoe,https://sacred-texts.com/ufo/fsar/index.htm,UFOs,fsar
1502,Other Tongues–Other Flesh,George Hunt Williamson,https://sacred-texts.com/ufo/otof/index.htm,UFOs,otof
1503,The Secret of the Saucers,Ofreo M. Angelucci,https://sacred-texts.com/ufo/sos/index.htm,UFOs,sos
1504,The Report on Unidentified Flying Objects,Edward J. Ruppelt,https://sacred-texts.com/ufo/rufo/index.htm,UFOs,rufo
1505,In Days To Come,Ashtar,https://sacred-texts.com/ufo/idtc/index.htm,UFOs,idtc
1506,We Met the Space People,Helen Mitchell,https://sacred-texts.com/ufo/wmsp/index.htm,UFOs,wmsp
1507,Utopia,Thomas More,https://sacred-texts.com/utopia/more/index.htm,Utopia,ia/more
1508,,Francis Bacon,https://sacred-texts.com/utopia/index.htm#,Utopia,ia/
1509,,Tommaso Campanella,https://sacred-texts.com/utopia/index.htm#,Utopia,ia/
1510,Symzonia: Voyage of Discovery,Adam Seaborn,https://sacred-texts.com/earth/sym/index.htm,Utopia,h/sym
1511,The Republic,Benjamin Jowett,https://sacred-texts.com/cla/plato/rep/index.htm,Utopia,plato/rep
1512,"Erewhon, or Over the Range",Samuel Butler,https://sacred-texts.com/utopia/ere/index.htm,Utopia,ia/ere
1513,The Communistic Societies of the United States,Charles Nordhoff,https://sacred-texts.com/utopia/csus/index.htm,Utopia,ia/csus
1514,Looking Backwards,Edward Bellamy,https://sacred-texts.com/utopia/lb/index.htm,Utopia,ia/lb
1515,,William Morris,https://sacred-texts.com/utopia/index.htm#,Utopia,ia/
1516,Unveiling a Parallel,Alice Ilgenfritz Jones,https://sacred-texts.com/wmn/uap/index.htm,Utopia,uap
1517,,H.G. Wells,https://sacred-texts.com/utopia/index.htm#,Utopia,ia/
1518,,Jack London,https://sacred-texts.com/utopia/index.htm#,Utopia,ia/
1519,,Ebenezer Howard,https://sacred-texts.com/utopia/index.htm#,Utopia,ia/
1520,Herland,Charlotte Perkins Stetson Gilman,https://sacred-texts.com/wmn/hrl/index.htm,Utopia,hrl
1521,,Lewis Mumford,https://sacred-texts.com/utopia/index.htm#,Utopia,ia/
1522,Vindication of the Rights Of Woman,Mary Wollstonecraft,https://sacred-texts.com/wmn/vind.txt,Women,
1523,The Subjection of Women,John Stuart Mill,https://sacred-texts.com/wmn/subjwmn.txt,Women,s
1524,Clothed With The Sun,Anna Kingsford,https://sacred-texts.com/wmn/cws/index.htm,Women,cws
1525,The Garden of Eden; or The Paradise Lost & Found,Victoria Claflin Woodhull,https://sacred-texts.com/wmn/tge/index.htm,Women,tge
1526,"Woman, Church, and State",Matilda Joslyn Gage,https://sacred-texts.com/wmn/wcs/index.htm,Women,wcs
1527,The Woman’s Bible,Elizabeth Cady Stanton,https://sacred-texts.com/wmn/wb/index.htm,Women,wb
1528,Woman and the New Race,Margaret Sanger,https://sacred-texts.com/wmn/wnr/index.htm,Women,wnr
1529,Roe v. Wade,US Supreme Court,https://sacred-texts.com/wmn/rvw/index.htm,Women,rvw
1530,Abortion in the Bible,J.B. Hare,https://sacred-texts.com/wmn/abib/index.htm,Women,abib
1531,The Amazons,Guy Cadogan Rothery,https://sacred-texts.com/wmn/ama/index.htm,Women,ama
1532,Religious Cults Associated with the Amazons,Florence Mary Bennett,https://sacred-texts.com/wmn/rca/index.htm,Women,rca
1533,Lives of the Greek Heroines,Louisa Menzies,https://sacred-texts.com/wmn/lgh/index.htm,Women,lgh
1534,The Authoress of the Odyssey,Samuel Butler,https://sacred-texts.com/cla/aoto/index.htm,Women,aoto
1535,The Ancient Irish Goddess of War,WM Hennessey,https://sacred-texts.com/neu/celt/aigw/index.htm,Women,celt/aigw
1536,The Syrian Goddess,Lucian of Samosata,https://sacred-texts.com/cla/luc/tsg/index.htm,Women,luc/tsg
1537,The Burden of Isis,James Teackle Dennis,https://sacred-texts.com/egy/boi/index.htm,Women,boi
1538,Hawaiian Legends of Volcanoes,W.D. Westervelt,https://sacred-texts.com/pac/hlov/index.htm,Women,hlov
1539,Hymn to Demeter,Homer,https://sacred-texts.com/cla/demeter.htm,Women,d
1540,"Aradia, Gospel of the Witches",Charles G. Leland,https://sacred-texts.com/pag/aradia/index.htm,Women,aradia
1541,Hymn to the All-Mother,Daniel G. Brinton,https://sacred-texts.com/nam/aztec/rva/rva04.htm#english,Women,aztec/rva/rva04.h
1542,Hymns to the Goddess,Arthur Avalon,https://sacred-texts.com/tantra/htg/index.htm,Women,ra/htg
1543,,Alice Ilgenfritz Jones,https://sacred-texts.com/wmn/index.htm#,Women,
1544,,Thomas Firminger Thiselton-Dyer,https://sacred-texts.com/wmn/index.htm#,Women,
1545,The Splendour of God,Eric Hammond,https://sacred-texts.com/bhi/sog/index.htm,Wisdom of the East,sog
1546,The Path of Light,L.D. Barnett,https://sacred-texts.com/bud/tpol/index.htm,Wisdom of the East,tpol
1547,Buddhist Scriptures,E. J. Thomas,https://sacred-texts.com/bud/busc/index.htm,Wisdom of the East,busc
1548,Buddhist Psalms,S. Yamabe,https://sacred-texts.com/bud/bups/index.htm,Wisdom of the East,bups
1549,The Buddha’s Way of Virtue,W.D.C. Wagiswara,https://sacred-texts.com/bud/wov/index.htm,Wisdom of the East,wov
1550,The Book of Odes,L. Cranmer-Byng,https://sacred-texts.com/cfu/boo/index.htm,Wisdom of the East,boo
1551,The Book of Filial Duty,Ivan Chen,https://sacred-texts.com/cfu/bfd/index.htm,Wisdom of the East,bfd
1552,A Feast of Lanterns,L. Cranmer-Byng,https://sacred-texts.com/cfu/fol/index.htm,Wisdom of the East,fol
1553,Ancient Egyptian Legends,Margaret Alice Murray,https://sacred-texts.com/egy/ael/index.htm,Wisdom of the East,ael
1554,The Burden of Isis,James Teackle Dennis,https://sacred-texts.com/egy/boi/index.htm,Wisdom of the East,boi
1555,The Duties of the Heart,Rabbi Bachye,https://sacred-texts.com/jud/doth/index.htm,Wisdom of the East,doth
1556,The Wisdom of Israel,Edwin Collins,https://sacred-texts.com/jud/wois/index.htm,Wisdom of the East,wois
1557,Ancient Jewish Proverbs,Abraham Cohen,https://sacred-texts.com/jud/ajp/index.htm,Wisdom of the East,ajp
1558,Brahma-Knowledge,L.D. Barnett,https://sacred-texts.com/hin/brk/index.htm,Wisdom of the East,brk
1559,The Secret Rose Garden,Sa’d Ud Din Mahmud Shabistari,https://sacred-texts.com/isl/srg/index.htm,Wisdom of the East,srg
1560,Sadi’s Scroll of Wisdom,Sadi,https://sacred-texts.com/isl/ssw/index.htm,Wisdom of the East,ssw
1561,The Alchemy of Happiness,Al-Ghazzali,https://sacred-texts.com/isl/tah/index.htm,Wisdom of the East,tah
1562,The Diwan of Zeb-un-Nissa,Zeb-un-Nissa,https://sacred-texts.com/isl/zun/index.htm,Wisdom of the East,zun
1563,The Bustan of Sadi,Sadi,https://sacred-texts.com/isl/bus/index.htm,Wisdom of the East,bus
1564,The Diwan of Abu’l-Ala,Henry Baerlein,https://sacred-texts.com/isl/daa/index.htm,Wisdom of the East,daa
1565,The Religion of the Koran,Arthur N. Wollaston,https://sacred-texts.com/isl/rok/index.htm,Wisdom of the East,rok
1566,Arabian Wisdom,John Wortabet,https://sacred-texts.com/isl/arw/index.htm,Wisdom of the East,arw
1567,Master Singers of Japan,Clara A. Walsh,https://sacred-texts.com/shi/msj/index.htm,Wisdom of the East,msj
1568,The Religion of the Sikhs,Dorothy Field,https://sacred-texts.com/skh/rosi/index.htm,Wisdom of the East,rosi
1569,Yang Chu’s Garden of Pleasure,Anton Forke,https://sacred-texts.com/tao/ycgp/index.htm,Wisdom of the East,ycgp
1570,The Sayings of Lao Tzu,Lao Tzu,https://sacred-texts.com/tao/salt/index.htm,Wisdom of the East,salt
1571,Musings of a Chinese Mystic,Chuang Tzu,https://sacred-texts.com/tao/mcm/index.htm,Wisdom of the East,mcm
1572,The Teachings of Zoroaster,S.A. Kapadia,https://sacred-texts.com/zor/toz/index.htm,Wisdom of the East,toz
1573,"The Zend Avesta, Part I: Vendîdâd (SBE 4)",James Darmesteter,https://sacred-texts.com/zor/sbe04/index.htm,Zoroastrianism,sbe04
1574,"The Zend Avesta, Part II: The Sîrôzahs, Yasts and Nyâyis (SBE 23)",James Darmesteter,https://sacred-texts.com/zor/sbe23/index.htm,Zoroastrianism,sbe23
1575,"The Zend Avesta, Part III: (SBE 31) The Yasna, Visparad, Âfrînagân, Gâhs and Miscellaneous Fragments",L.H. Mills,https://sacred-texts.com/zor/sbe31/index.htm,Zoroastrianism,sbe31
1576,"Pahlavi Texts, Part I: (SBE 5) The Bundahis, Bahman Yast and Shayâst Lâ-Shâyast",E.W. West,https://sacred-texts.com/zor/sbe05/index.htm,Zoroastrianism,sbe05
1577,"Pahlavi Texts, Part II (SBE 18)",E.W. West,https://sacred-texts.com/zor/sbe18/index.htm,Zoroastrianism,sbe18
1578,"Pahlavi Texts, Part III (SBE 24)",E.W. West,https://sacred-texts.com/zor/sbe24/index.htm,Zoroastrianism,sbe24
1579,"Pahlavi Texts, Part IV (SBE 37)",E.W. West,https://sacred-texts.com/zor/sbe37/index.htm,Zoroastrianism,sbe37
1580,"Pahlavi Texts, Part V (SBE 47)",E.W. West,https://sacred-texts.com/zor/sbe47/index.htm,Zoroastrianism,sbe47
1581,The Teachings of Zoroaster,S.A. Kapadia,https://sacred-texts.com/zor/toz/index.htm,Zoroastrianism,toz
1582,The Yatkar-i-Zariran or Memoirs of Zarir,none provided,https://sacred-texts.com/zor/zarir/zarir.htm,Zoroastrianism,zarir
